game_id,date,team_id,first_downs,total_yds,pass_yds,rush_yds,TO,opp_team_id,opp_first_downs,opp_total_yds,opp_pass_yds,opp_rush_yds,opp_TO
11111979GNB,November 11,MIN,23.0,347.0,230.0,117.0,5.0,GNB,19.0,293.0,115.0,178.0,3.0
11181979MIN,November 18,MIN,20.0,295.0,121.0,174.0,1.0,DET,13.0,167.0,102.0,65.0,3.0
11251979TAM,November 25,MIN,16.0,268.0,158.0,110.0,2.0,TAM,22.0,425.0,242.0,183.0,1.0
1221979RAM,December 2,MIN,26.0,409.0,268.0,141.0,4.0,RAM,14.0,300.0,174.0,126.0,3.0
1291979MIN,December 9,MIN,12.0,189.0,104.0,85.0,1.0,BUF,18.0,291.0,186.0,105.0,2.0
12161979NWE,December 16,MIN,30.0,453.0,299.0,154.0,1.0,NWE,14.0,291.0,222.0,69.0,1.0
971980MIN,September 7,MIN,28.0,448.0,371.0,77.0,1.0,ATL,20.0,314.0,156.0,158.0,1.0
9141980MIN,September 14,MIN,16.0,207.0,175.0,32.0,1.0,PHI,28.0,529.0,280.0,249.0,1.0
9211980CHI,September 21,MIN,12.0,282.0,121.0,161.0,1.0,CHI,16.0,266.0,173.0,93.0,3.0
9281980DET,September 28,MIN,16.0,276.0,217.0,59.0,5.0,DET,23.0,410.0,150.0,260.0,1.0
1051980MIN,October 5,MIN,20.0,318.0,211.0,107.0,5.0,PIT,23.0,411.0,231.0,180.0,2.0
10121980MIN,October 12,MIN,16.0,236.0,144.0,92.0,2.0,CHI,12.0,234.0,73.0,161.0,6.0
10191980CIN,October 19,MIN,10.0,168.0,113.0,55.0,2.0,CIN,25.0,432.0,263.0,169.0,1.0
10261980GNB,October 26,MIN,15.0,297.0,212.0,85.0,3.0,GNB,18.0,330.0,183.0,147.0,5.0
1121980WAS,November 2,MIN,30.0,401.0,200.0,201.0,0.0,WAS,20.0,248.0,174.0,74.0,2.0
1191980MIN,November 9,MIN,23.0,446.0,346.0,100.0,0.0,DET,12.0,178.0,130.0,48.0,5.0
11161980MIN,November 16,MIN,26.0,450.0,326.0,124.0,0.0,TAM,27.0,573.0,486.0,87.0,3.0
