schedule_date,schedule_season,home_id,away_id,score_home,score_away,total_score,over_under_line,label
11/17/1991,1991,PIT,WAS,14,41,55,40,over
11/17/1991,1991,SDG,NOR,24,21,45,32,over
11/17/1991,1991,SFO,CRD,14,10,24,32,under
11/18/1991,1991,MIA,BUF,27,41,68,46,over
11/24/1991,1991,CHI,MIA,13,16,29,36,under
11/24/1991,1991,CIN,RAI,14,38,52,36,over
11/24/1991,1991,CLE,KAN,20,15,35,36,under
11/24/1991,1991,GNB,CLT,14,10,24,34,under
11/24/1991,1991,MIN,DET,14,34,48,42,over
11/24/1991,1991,NWE,BUF,16,13,29,42,under
11/24/1991,1991,NOR,ATL,20,23,43,35,over
11/24/1991,1991,NYJ,SDG,24,3,27,38,under
11/24/1991,1991,CRD,PHI,14,34,48,33,over
11/24/1991,1991,PIT,OTI,26,14,40,40,under
11/24/1991,1991,SEA,DEN,13,10,23,36,under
11/24/1991,1991,TAM,NYG,14,21,35,34,over
11/24/1991,1991,WAS,DAL,21,24,45,42,over
11/25/1991,1991,RAM,SFO,10,33,43,38,over
11/28/1991,1991,DAL,PIT,20,10,30,40,under
11/28/1991,1991,DET,CHI,16,6,22,41,under
12/1/1991,1991,ATL,GNB,35,31,66,38,over
12/1/1991,1991,BUF,NYJ,24,13,37,46,under
12/1/1991,1991,CIN,NYG,27,24,51,39,over
12/1/1991,1991,DEN,NWE,20,3,23,33,under
12/1/1991,1991,CLT,CLE,0,31,31,38,under
12/1/1991,1991,RAM,WAS,6,27,33,46,under
12/1/1991,1991,MIA,TAM,33,14,47,38,over
12/1/1991,1991,SDG,RAI,7,9,16,36,under
12/1/1991,1991,SFO,NOR,38,24,62,34,over
12/1/1991,1991,SEA,KAN,6,19,25,36,under
12/2/1991,1991,OTI,PHI,6,13,19,42,under
12/8/1991,1991,CHI,GNB,27,13,40,36,over
12/8/1991,1991,CLE,DEN,7,17,24,36,under
12/8/1991,1991,DAL,NOR,23,14,37,36,over
12/8/1991,1991,DET,NYJ,34,20,54,42,over
12/8/1991,1991,OTI,PIT,31,6,37,44,under
12/8/1991,1991,KAN,SDG,20,17,37,36,over
12/8/1991,1991,RAI,BUF,27,30,57,41,over
12/8/1991,1991,RAM,ATL,14,31,45,43,over
12/8/1991,1991,NWE,CLT,23,17,40,34,over
12/8/1991,1991,NYG,PHI,14,19,33,33,under
12/8/1991,1991,CRD,WAS,14,20,34,40,under
12/8/1991,1991,SEA,SFO,22,24,46,36,over
12/8/1991,1991,TAM,MIN,24,26,50,38,over
12/9/1991,1991,MIA,CIN,37,13,50,46,over
12/14/1991,1991,CHI,TAM,27,0,27,34,under
12/14/1991,1991,SFO,KAN,28,14,42,37,over
12/15/1991,1991,ATL,SEA,26,13,39,40,under
12/15/1991,1991,CLE,OTI,14,17,31,35,under
12/15/1991,1991,DEN,CRD,24,19,43,34,over
12/15/1991,1991,GNB,DET,17,21,38,34,over
12/15/1991,1991,CLT,BUF,7,35,42,42.5,under
12/15/1991,1991,MIN,RAM,20,14,34,45,under
12/15/1991,1991,NYJ,NWE,3,6,9,36,under
12/15/1991,1991,PHI,DAL,13,25,38,32,over
12/15/1991,1991,PIT,CIN,17,10,27,39,under
12/15/1991,1991,SDG,MIA,38,30,68,38,over
12/15/1991,1991,WAS,NYG,34,17,51,37,over
12/16/1991,1991,NOR,RAI,27,0,27,37,under
12/21/1991,1991,MIN,GNB,7,27,34,44,under
12/21/1991,1991,NYG,OTI,24,20,44,37,over
12/22/1991,1991,BUF,DET,14,17,31,41,under
12/22/1991,1991,CIN,NWE,29,7,36,38,under
12/22/1991,1991,DAL,ATL,31,27,58,39,over
12/22/1991,1991,RAI,KAN,21,27,48,35,over
12/22/1991,1991,MIA,NYJ,20,23,43,44,under
12/22/1991,1991,PHI,WAS,24,22,46,35,over
12/22/1991,1991,CRD,NOR,3,27,30,35,under
12/22/1991,1991,PIT,CLE,17,10,27,37,under
12/22/1991,1991,SDG,DEN,14,17,31,37,under
12/22/1991,1991,SEA,RAM,23,9,32,39,under
12/22/1991,1991,TAM,CLT,17,3,20,35,under
12/23/1991,1991,SFO,CHI,52,14,66,39,over
12/28/1991,1991,KAN,RAI,10,6,16,36,under
12/28/1991,1991,NOR,ATL,20,27,47,39,over
12/29/1991,1991,CHI,DAL,13,17,30,37,under
12/29/1991,1991,OTI,NYJ,17,10,27,44,under
1/4/1992,1991,DEN,OTI,26,24,50,37,over
1/4/1992,1991,WAS,ATL,24,7,31,43,under
1/5/1992,1991,BUF,KAN,37,14,51,41,over
1/5/1992,1991,DET,DAL,38,6,44,43,over
1/12/1992,1991,BUF,DEN,10,7,17,46,under
1/12/1992,1991,WAS,DET,41,10,51,43,over
1/26/1992,1991,WAS,BUF,37,24,61,49,over
9/6/1992,1992,ATL,NYJ,20,17,37,43,under
9/6/1992,1992,BUF,RAM,40,7,47,45,over
9/6/1992,1992,CHI,DET,27,24,51,37,over
9/6/1992,1992,DEN,RAI,17,13,30,36,under
9/6/1992,1992,GNB,MIN,20,23,43,37,over
9/6/1992,1992,OTI,PIT,24,29,53,45,over
9/6/1992,1992,CLT,CLE,14,3,17,34,under
9/6/1992,1992,NYG,SFO,14,31,45,37,over
9/6/1992,1992,PHI,NOR,15,13,28,34,under
9/6/1992,1992,SDG,KAN,10,24,34,35,under
9/6/1992,1992,SEA,CIN,3,21,24,37,under
9/6/1992,1992,TAM,CRD,23,7,30,37,under
9/7/1992,1992,DAL,WAS,23,10,33,43,under
9/13/1992,1992,CIN,RAI,24,21,45,37,over
9/13/1992,1992,DEN,SDG,21,13,34,34,under
9/13/1992,1992,DET,MIN,31,17,48,43,over
9/13/1992,1992,CLT,OTI,10,20,30,39,under
9/13/1992,1992,KAN,SEA,26,7,33,33,under
9/13/1992,1992,RAM,NWE,14,0,14,37,under
9/13/1992,1992,NOR,CHI,28,6,34,34,under
9/13/1992,1992,NYG,DAL,28,34,62,38,over
9/13/1992,1992,CRD,PHI,14,31,45,35,over
9/13/1992,1992,PIT,NYJ,27,10,37,38,under
9/13/1992,1992,SFO,BUF,31,34,65,44,over
9/13/1992,1992,TAM,GNB,31,3,34,37,under
9/13/1992,1992,WAS,ATL,24,17,41,45,under
9/14/1992,1992,CLE,MIA,23,27,50,38,over
9/20/1992,1992,ATL,NOR,7,10,17,37,under
9/20/1992,1992,BUF,CLT,38,0,38,41,under
9/20/1992,1992,DAL,CRD,31,20,51,40,over
9/20/1992,1992,GNB,CIN,24,23,47,37,over
9/20/1992,1992,OTI,KAN,23,20,43,39,over
9/20/1992,1992,RAI,CLE,16,28,44,33,over
9/20/1992,1992,MIA,RAM,26,10,36,38,under
9/20/1992,1992,MIN,TAM,26,20,46,39,over
9/20/1992,1992,NWE,SEA,6,10,16,33,under
9/20/1992,1992,NYJ,SFO,14,31,45,41,over
9/20/1992,1992,PHI,DEN,30,0,30,35,under
9/20/1992,1992,SDG,PIT,6,23,29,35,under
9/20/1992,1992,WAS,DET,13,10,23,45,under
9/21/1992,1992,CHI,NYG,14,27,41,37,over
9/27/1992,1992,CHI,ATL,41,31,72,39,over
9/27/1992,1992,CIN,MIN,7,42,49,41,over
9/27/1992,1992,CLE,DEN,0,12,12,34,under
9/27/1992,1992,DET,TAM,23,27,50,41,over
9/27/1992,1992,GNB,PIT,17,3,20,37,under
9/27/1992,1992,OTI,SDG,27,0,27,41,under
9/27/1992,1992,RAM,NYJ,18,10,28,38,under
9/27/1992,1992,NWE,BUF,7,41,48,38,over
9/27/1992,1992,NOR,SFO,10,16,26,37,under
9/27/1992,1992,SEA,MIA,17,19,36,35,over
9/28/1992,1992,KAN,RAI,27,7,34,37,under
10/4/1992,1992,ATL,GNB,24,10,34,42,under
10/4/1992,1992,BUF,MIA,10,37,47,50,under
10/4/1992,1992,DEN,KAN,20,19,39,33,over
10/4/1992,1992,DET,NOR,7,13,20,36,under
10/4/1992,1992,RAI,NYG,13,10,23,38,under
10/4/1992,1992,MIN,CHI,21,20,41,43,under
10/4/1992,1992,NYJ,NWE,30,21,51,35,over
10/4/1992,1992,CRD,WAS,27,24,51,39,over
10/4/1992,1992,SDG,SEA,17,6,23,32,under
10/4/1992,1992,SFO,RAM,27,24,51,42,over
10/4/1992,1992,TAM,CLT,14,24,38,35,over
10/5/1992,1992,PHI,DAL,31,7,38,39,under
10/11/1992,1992,CIN,OTI,24,38,62,43,over
10/11/1992,1992,CLE,PIT,17,9,26,33,under
10/11/1992,1992,DAL,SEA,27,0,27,37,under
10/11/1992,1992,CLT,NYJ,6,3,9,37,under
10/11/1992,1992,KAN,PHI,24,17,41,34,over
10/11/1992,1992,RAI,BUF,20,3,23,42,under
10/11/1992,1992,MIA,ATL,21,17,38,44,under
10/11/1992,1992,NWE,SFO,12,24,36,39,under
10/11/1992,1992,NOR,RAM,13,10,23,34,under
10/11/1992,1992,NYG,CRD,31,21,52,38,over
10/12/1992,1992,WAS,DEN,34,3,37,38,under
10/15/1992,1992,MIN,DET,31,14,45,43,over
10/18/1992,1992,CHI,TAM,31,14,45,40,over
10/18/1992,1992,CLE,GNB,17,6,23,33,under
10/18/1992,1992,DAL,KAN,17,10,27,38,under
10/18/1992,1992,DEN,OTI,27,21,48,39,over
10/18/1992,1992,CLT,SDG,14,34,48,32,over
10/18/1992,1992,RAM,NYG,38,17,55,37,over
10/18/1992,1992,MIA,NWE,38,17,55,39,over
10/18/1992,1992,CRD,NOR,21,30,51,35,over
10/18/1992,1992,SFO,ATL,56,17,73,45,over
10/18/1992,1992,SEA,RAI,0,19,19,32,under
10/18/1992,1992,WAS,PHI,16,12,28,38,under
10/19/1992,1992,PIT,CIN,20,0,20,38,under
10/25/1992,1992,GNB,CHI,10,30,40,37,over
10/25/1992,1992,OTI,CIN,26,10,36,44,under
10/25/1992,1992,KAN,PIT,3,27,30,36,under
10/25/1992,1992,RAI,DAL,13,28,41,36,over
10/25/1992,1992,MIA,CLT,20,31,51,39,over
10/25/1992,1992,MIN,WAS,13,15,28,42,under
10/25/1992,1992,NWE,CLE,17,19,36,30,over
10/25/1992,1992,NYG,SEA,23,10,33,32,over
10/25/1992,1992,PHI,CRD,7,3,10,38,under
10/25/1992,1992,SDG,DEN,24,21,45,33,over
10/25/1992,1992,TAM,DET,7,38,45,40,over
10/26/1992,1992,NYJ,BUF,20,24,44,43,over
11/1/1992,1992,ATL,RAM,30,28,58,42,over
11/1/1992,1992,BUF,NWE,16,7,23,40,under
11/1/1992,1992,CIN,CLE,30,10,40,35,over
11/1/1992,1992,DAL,PHI,20,10,30,36,under
11/1/1992,1992,DET,GNB,13,27,40,39,over
11/1/1992,1992,NOR,TAM,23,21,44,36,over
11/1/1992,1992,NYJ,MIA,26,14,40,39,over
11/1/1992,1992,CRD,SFO,24,14,38,44,under
11/1/1992,1992,PIT,OTI,21,20,41,39,over
11/1/1992,1992,SDG,CLT,26,0,26,38,under
11/1/1992,1992,WAS,NYG,7,24,31,38,under
11/2/1992,1992,CHI,MIN,10,38,48,40,over
11/8/1992,1992,BUF,PIT,28,20,48,38,over
11/8/1992,1992,CHI,CIN,28,31,59,39,over
11/8/1992,1992,DEN,NYJ,27,16,43,35,over
11/8/1992,1992,DET,DAL,3,37,40,41,under
11/8/1992,1992,OTI,CLE,14,24,38,40,under
11/8/1992,1992,CLT,MIA,0,28,28,38,under
11/8/1992,1992,KAN,SDG,16,14,30,35,under
11/8/1992,1992,RAM,CRD,14,20,34,40,under
11/8/1992,1992,NWE,NOR,14,31,45,32,over
11/8/1992,1992,NYG,GNB,27,7,34,37,under
11/8/1992,1992,PHI,RAI,31,10,41,33,over
11/8/1992,1992,SEA,WAS,3,16,19,33,under
11/8/1992,1992,TAM,MIN,7,35,42,40,over
11/9/1992,1992,ATL,SFO,3,41,44,45,under
11/15/1992,1992,ATL,CRD,20,17,37,41.5,under
11/15/1992,1992,CLE,SDG,13,14,27,31,under
11/15/1992,1992,DAL,RAM,23,27,50,40,over
11/15/1992,1992,DEN,NYG,27,13,40,37,over
11/15/1992,1992,GNB,PHI,27,24,51,35,over
11/15/1992,1992,CLT,NWE,34,37,71,32,over
11/15/1992,1992,KAN,WAS,35,16,51,35,over
11/15/1992,1992,RAI,SEA,20,3,23,32,under
11/15/1992,1992,MIN,OTI,13,17,30,43,under
11/15/1992,1992,NYJ,CIN,17,14,31,40,under
11/15/1992,1992,PIT,DET,17,14,31,34,under
11/15/1992,1992,SFO,NOR,21,20,41,40,over
11/15/1992,1992,TAM,CHI,20,17,37,41,under
11/16/1992,1992,MIA,BUF,20,26,46,46.5,under
11/22/1992,1992,BUF,ATL,41,14,55,43,over
11/22/1992,1992,CHI,GNB,3,17,20,38,under
11/22/1992,1992,CIN,DET,13,19,32,38,under
11/22/1992,1992,RAI,DEN,24,0,24,35,under
11/22/1992,1992,RAM,SFO,10,27,37,43,under
11/22/1992,1992,MIA,OTI,19,16,35,41,under
11/22/1992,1992,MIN,CLE,17,13,30,37,under
11/22/1992,1992,NWE,NYJ,24,3,27,35,under
11/22/1992,1992,NYG,PHI,34,47,81,35,over
11/22/1992,1992,CRD,DAL,10,16,26,42,under
11/22/1992,1992,PIT,CLT,30,14,44,33,over
11/22/1992,1992,SDG,TAM,29,14,43,37,over
11/22/1992,1992,SEA,KAN,14,24,38,32,over
11/23/1992,1992,NOR,WAS,20,3,23,37,under
11/26/1992,1992,DAL,NYG,30,3,33,41,under
11/26/1992,1992,DET,OTI,21,24,45,41,over
11/29/1992,1992,ATL,NWE,34,0,34,41,under
11/29/1992,1992,CIN,PIT,9,21,30,36,under
11/29/1992,1992,CLE,CHI,27,14,41,35,over
11/29/1992,1992,GNB,TAM,19,14,33,36,under
11/29/1992,1992,CLT,BUF,16,13,29,41,under
11/29/1992,1992,RAM,MIN,17,31,48,37,over
11/29/1992,1992,NOR,MIA,24,13,37,37,under
11/29/1992,1992,NYJ,KAN,7,23,30,35,under
11/29/1992,1992,SDG,RAI,27,3,30,35,under
11/29/1992,1992,SFO,PHI,20,14,34,41,under
11/29/1992,1992,WAS,CRD,41,3,44,36,over
11/30/1992,1992,SEA,DEN,16,13,29,34,under
12/3/1992,1992,NOR,ATL,22,14,36,39,under
12/6/1992,1992,BUF,NYJ,17,24,41,36,over
12/6/1992,1992,CLE,CIN,37,21,58,33,over
12/6/1992,1992,DEN,DAL,27,31,58,35,over
12/6/1992,1992,GNB,DET,38,10,48,35,over
12/6/1992,1992,RAI,KAN,28,7,35,33,over
12/6/1992,1992,NWE,CLT,0,6,6,33,under
12/6/1992,1992,NYG,WAS,10,28,38,35,over
12/6/1992,1992,PHI,MIN,28,17,45,36,over
12/6/1992,1992,CRD,SDG,21,27,48,37,over
12/6/1992,1992,PIT,SEA,20,14,34,31,over
12/6/1992,1992,SFO,MIA,27,3,30,42,under
12/6/1992,1992,TAM,RAM,27,31,58,39,over
12/7/1992,1992,OTI,CHI,24,7,31,42,under
12/12/1992,1992,BUF,DEN,27,17,44,37,over
12/12/1992,1992,CRD,NYG,19,0,19,37.5,under
12/13/1992,1992,CHI,PIT,30,6,36,35,over
12/13/1992,1992,DET,CLE,24,14,38,37,over
12/13/1992,1992,OTI,GNB,14,16,30,39,under
12/13/1992,1992,KAN,NWE,27,20,47,33,over
12/13/1992,1992,RAM,NOR,14,37,51,38,over
12/13/1992,1992,MIN,SFO,17,20,37,41,under
12/13/1992,1992,NYJ,CLT,6,10,16,34,under
12/13/1992,1992,SDG,CIN,27,10,37,38,under
12/13/1992,1992,SEA,PHI,17,20,37,34,over
12/13/1992,1992,TAM,ATL,7,35,42,41,over
12/13/1992,1992,WAS,DAL,20,17,37,38,under
12/14/1992,1992,MIA,RAI,20,7,27,37,under
12/19/1992,1992,NYG,KAN,35,21,56,34,over
12/19/1992,1992,SFO,TAM,21,14,35,41,under
12/20/1992,1992,CIN,NWE,20,10,30,34,under
12/20/1992,1992,CLE,OTI,14,17,31,36,under
12/20/1992,1992,DEN,SEA,10,6,16,35,under
12/20/1992,1992,DET,CHI,16,3,19,40,under
12/20/1992,1992,GNB,RAM,28,13,41,39,over
12/20/1992,1992,CLT,CRD,16,13,29,35,under
12/20/1992,1992,RAI,SDG,14,36,50,35,over
12/20/1992,1992,MIA,NYJ,19,17,36,37,under
12/20/1992,1992,NOR,BUF,16,20,36,39,under
12/20/1992,1992,PHI,WAS,17,13,30,36,under
12/20/1992,1992,PIT,MIN,3,6,9,35,under
12/21/1992,1992,ATL,DAL,17,41,58,42,over
12/26/1992,1992,NYJ,NOR,0,20,20,33,under
12/26/1992,1992,WAS,RAI,20,21,41,35,over
12/27/1992,1992,CIN,CLT,17,21,38,34,over
12/27/1992,1992,DAL,CHI,27,14,41,39,over
12/27/1992,1992,OTI,BUF,27,3,30,41,under
12/27/1992,1992,KAN,DEN,42,20,62,36,over
12/27/1992,1992,RAM,ATL,38,27,65,45,over
12/27/1992,1992,MIN,GNB,27,7,34,37,under
12/27/1992,1992,NWE,MIA,13,16,29,34,under
12/27/1992,1992,PHI,NYG,20,10,30,38,under
12/27/1992,1992,CRD,TAM,3,7,10,38,under
12/27/1992,1992,PIT,CLE,23,13,36,32,over
12/27/1992,1992,SEA,SDG,14,31,45,34,over
12/28/1992,1992,SFO,DET,24,6,30,37,under
1/2/1993,1992,MIN,WAS,7,24,31,37,under
1/2/1993,1992,SDG,KAN,17,0,17,37,under
1/3/1993,1992,BUF,OTI,41,38,79,37,over
1/3/1993,1992,NOR,PHI,20,36,56,35,over
1/9/1993,1992,PIT,BUF,3,24,27,36,under
1/9/1993,1992,SFO,WAS,20,13,33,39,under
1/10/1993,1992,DAL,PHI,34,10,44,38,over
1/10/1993,1992,MIA,SDG,31,0,31,37,under
1/17/1993,1992,MIA,BUF,10,29,39,41,under
1/17/1993,1992,SFO,DAL,20,30,50,37,over
1/31/1993,1992,DAL,BUF,52,17,69,44.5,over
9/5/1993,1993,BUF,NWE,38,14,52,38.5,over
9/5/1993,1993,CHI,NYG,20,26,46,35,over
9/5/1993,1993,CLE,CIN,27,14,41,35.5,over
9/5/1993,1993,DET,ATL,30,13,43,44,under
9/5/1993,1993,GNB,RAM,36,6,42,38.5,over
9/5/1993,1993,CLT,MIA,20,24,44,36.5,over
9/5/1993,1993,RAI,MIN,24,7,31,36,under
9/5/1993,1993,NOR,OTI,33,21,54,39,over
9/5/1993,1993,NYJ,DEN,20,26,46,36.5,over
9/5/1993,1993,PHI,CRD,23,17,40,37.5,over
9/5/1993,1993,PIT,SFO,13,24,37,36,over
9/5/1993,1993,SDG,SEA,18,12,30,33,under
9/5/1993,1993,TAM,KAN,3,27,30,36,under
9/6/1993,1993,WAS,DAL,35,16,51,40,over
9/12/1993,1993,ATL,NOR,31,34,65,39.5,over
9/12/1993,1993,CIN,CLT,6,9,15,36,under
9/12/1993,1993,DAL,BUF,10,13,23,44.5,under
9/12/1993,1993,DEN,SDG,34,17,51,36,over
9/12/1993,1993,GNB,PHI,17,20,37,40,under
9/12/1993,1993,OTI,KAN,30,0,30,41,under
9/12/1993,1993,RAM,PIT,27,0,27,35.5,under
9/12/1993,1993,MIA,NYJ,14,24,38,39.5,under
9/12/1993,1993,MIN,CHI,10,7,17,36,under
9/12/1993,1993,NWE,DET,16,19,35,38,under
9/12/1993,1993,NYG,TAM,23,7,30,37.5,under
9/12/1993,1993,SEA,RAI,13,17,30,33,under
9/12/1993,1993,WAS,CRD,10,17,27,40.5,under
9/13/1993,1993,CLE,SFO,23,13,36,39,under
9/19/1993,1993,RAI,CLE,16,19,35,35,under
9/19/1993,1993,NWE,SEA,14,17,31,32,under
9/19/1993,1993,NOR,DET,14,3,17,41,under
9/19/1993,1993,NYG,RAM,20,10,30,37,under
9/19/1993,1993,PHI,WAS,34,31,65,36,over
9/19/1993,1993,CRD,DAL,10,17,27,38.5,under
9/19/1993,1993,PIT,CIN,34,7,41,34,over
9/19/1993,1993,SDG,OTI,18,17,35,38,under
9/19/1993,1993,SFO,ATL,37,30,67,47,over
9/20/1993,1993,KAN,DEN,15,7,22,43,under
9/26/1993,1993,BUF,MIA,13,22,35,39,under
9/26/1993,1993,CHI,TAM,47,17,64,33.5,over
9/26/1993,1993,CIN,SEA,10,19,29,31.5,under
9/26/1993,1993,DET,CRD,26,20,46,36.5,over
9/26/1993,1993,OTI,RAM,13,28,41,39.5,over
9/26/1993,1993,CLT,CLE,23,10,33,33,under
9/26/1993,1993,MIN,GNB,15,13,28,36.5,under
9/26/1993,1993,NOR,SFO,16,13,29,41,under
9/26/1993,1993,NYJ,NWE,45,7,52,36.5,over
9/27/1993,1993,ATL,PIT,17,45,62,42.5,over
10/3/1993,1993,BUF,NYG,17,14,31,43,under
10/3/1993,1993,CHI,ATL,6,0,6,44,under
10/3/1993,1993,DAL,GNB,36,14,50,37,over
10/3/1993,1993,DEN,CLT,35,13,48,36.5,over
10/3/1993,1993,KAN,RAI,24,9,33,36.5,under
10/3/1993,1993,RAM,NOR,6,37,43,38,over
10/3/1993,1993,NYJ,PHI,30,35,65,40.5,over
10/3/1993,1993,SFO,MIN,38,19,57,39,over
10/3/1993,1993,SEA,SDG,31,14,45,31.5,over
10/3/1993,1993,TAM,DET,27,10,37,37.5,under
10/4/1993,1993,MIA,WAS,17,10,27,41,under
10/10/1993,1993,CLE,MIA,14,24,38,36.5,over
10/10/1993,1993,GNB,DEN,30,27,57,40,over
10/10/1993,1993,CLT,DAL,3,27,30,38,under
10/10/1993,1993,KAN,CIN,17,15,32,35,under
10/10/1993,1993,RAI,NYJ,24,20,44,37,over
10/10/1993,1993,MIN,TAM,15,0,15,36.6,under
10/10/1993,1993,PHI,CHI,6,17,23,36.5,under
10/10/1993,1993,CRD,NWE,21,23,44,37,over
10/10/1993,1993,PIT,SDG,16,3,19,37,under
10/10/1993,1993,WAS,NYG,7,41,48,37,over
10/11/1993,1993,BUF,OTI,35,7,42,41,over
10/14/1993,1993,ATL,RAM,30,24,54,43,over
10/17/1993,1993,CIN,CLE,17,28,45,34,over
10/17/1993,1993,DAL,SFO,26,17,43,43,under
10/17/1993,1993,DET,SEA,30,10,40,34.5,over
10/17/1993,1993,NWE,OTI,14,28,42,36,over
10/17/1993,1993,NYG,PHI,21,10,31,35.5,under
10/17/1993,1993,CRD,WAS,36,6,42,37.5,over
10/17/1993,1993,PIT,NOR,37,14,51,33,over
10/17/1993,1993,SDG,KAN,14,17,31,34,under
10/18/1993,1993,DEN,RAI,20,23,43,39,over
10/24/1993,1993,CLE,PIT,28,23,51,34.5,over
10/24/1993,1993,OTI,CIN,28,12,40,39,over
10/24/1993,1993,RAM,DET,13,16,29,37.5,under
10/24/1993,1993,MIA,CLT,41,27,68,35.5,over
10/24/1993,1993,NOR,ATL,15,26,41,43,under
10/24/1993,1993,NYJ,BUF,10,19,29,41,under
10/24/1993,1993,SFO,CRD,28,14,42,42.5,under
10/24/1993,1993,SEA,NWE,10,9,19,33,under
10/24/1993,1993,TAM,GNB,14,37,51,36.5,over
10/25/1993,1993,CHI,MIN,12,19,31,34,under
10/31/1993,1993,ATL,TAM,24,31,55,42.5,over
10/31/1993,1993,DEN,SEA,28,17,45,36.5,over
10/31/1993,1993,GNB,CHI,17,3,20,35,under
10/31/1993,1993,CLT,NWE,9,6,15,35.5,under
10/31/1993,1993,RAI,SDG,23,30,53,34.5,over
10/31/1993,1993,MIA,KAN,30,10,40,36,over
10/31/1993,1993,MIN,DET,27,30,57,35,over
10/31/1993,1993,NYG,NYJ,6,10,16,37,under
10/31/1993,1993,PHI,DAL,10,23,33,38.5,under
10/31/1993,1993,CRD,NOR,17,20,37,38,under
10/31/1993,1993,SFO,RAM,40,17,57,43.5,over
11/1/1993,1993,BUF,WAS,24,10,34,40.5,under
11/7/1993,1993,CHI,RAI,14,16,30,33.5,under
11/7/1993,1993,CIN,PIT,16,24,40,35.5,over
11/7/1993,1993,CLE,DEN,14,29,43,37,over
11/7/1993,1993,DAL,NYG,31,9,40,37,over
11/7/1993,1993,DET,TAM,23,0,23,40,under
11/7/1993,1993,OTI,SEA,24,14,38,37.5,over
11/7/1993,1993,MIN,SDG,17,30,47,36,over
11/7/1993,1993,NWE,BUF,10,13,23,37,under
11/7/1993,1993,NYJ,MIA,27,10,37,38.5,under
11/7/1993,1993,CRD,PHI,16,3,19,36,under
11/7/1993,1993,WAS,CLT,30,24,54,38,over
11/8/1993,1993,KAN,GNB,23,16,39,37,over
11/14/1993,1993,CIN,OTI,3,38,41,37,over
11/14/1993,1993,DAL,CRD,20,15,35,38,under
11/14/1993,1993,DEN,MIN,23,26,49,38,over
11/14/1993,1993,CLT,NYJ,17,31,48,37.5,over
11/14/1993,1993,RAI,KAN,20,31,51,36.5,over
11/14/1993,1993,RAM,ATL,0,13,13,43,under
11/14/1993,1993,NOR,GNB,17,19,36,37.5,under
11/14/1993,1993,NYG,WAS,20,6,26,37,under
11/14/1993,1993,PHI,MIA,14,19,33,36.5,under
11/14/1993,1993,SDG,CHI,13,16,29,34.5,under
11/14/1993,1993,SEA,CLE,22,5,27,34,under
11/14/1993,1993,TAM,SFO,21,45,66,42,over
11/15/1993,1993,PIT,BUF,23,0,23,40,under
11/21/1993,1993,ATL,DAL,27,14,41,41.5,under
11/21/1993,1993,BUF,CLT,23,9,32,37,under
11/21/1993,1993,CLE,OTI,20,27,47,36,over
11/21/1993,1993,DEN,PIT,37,13,50,37.5,over
11/21/1993,1993,GNB,DET,26,17,43,36.5,over
11/21/1993,1993,KAN,CHI,17,19,36,35,over
11/21/1993,1993,RAM,WAS,10,6,16,37.5,under
11/21/1993,1993,MIA,NWE,17,13,30,34.5,under
11/21/1993,1993,NYJ,CIN,17,12,29,37.5,under
11/21/1993,1993,PHI,NYG,3,7,10,34.5,under
11/21/1993,1993,SDG,RAI,7,12,19,36.5,under
11/21/1993,1993,TAM,MIN,23,10,33,38,under
11/22/1993,1993,SFO,NOR,42,7,49,41.5,over
11/25/1993,1993,DAL,MIA,14,16,30,37,under
11/25/1993,1993,DET,CHI,6,10,16,36,under
11/28/1993,1993,ATL,CLE,17,14,31,39,under
11/28/1993,1993,CIN,RAI,16,10,26,35.5,under
11/28/1993,1993,GNB,TAM,13,10,23,37.5,under
11/28/1993,1993,OTI,PIT,23,3,26,39.5,under
11/28/1993,1993,KAN,BUF,23,7,30,37,under
11/28/1993,1993,RAM,SFO,10,35,45,43,over
11/28/1993,1993,MIN,NOR,14,17,31,37,under
11/28/1993,1993,NWE,NYJ,0,6,6,35,under
11/28/1993,1993,NYG,CRD,19,17,36,35.5,over
11/28/1993,1993,SEA,DEN,9,17,26,37,under
11/28/1993,1993,WAS,PHI,14,17,31,34.5,under
11/29/1993,1993,CLT,SDG,0,31,31,37,under
12/5/1993,1993,BUF,RAI,24,25,49,34,over
12/5/1993,1993,CHI,GNB,30,17,47,32,over
12/5/1993,1993,CLE,NOR,17,13,30,33,under
12/5/1993,1993,DET,MIN,0,13,13,35.5,under
12/5/1993,1993,OTI,ATL,33,17,50,42,over
12/5/1993,1993,MIA,NYG,14,19,33,36,under
12/5/1993,1993,NYJ,CLT,6,9,15,35,under
12/5/1993,1993,CRD,RAM,38,10,48,37,over
12/5/1993,1993,PIT,NWE,17,14,31,34,under
12/5/1993,1993,SDG,DEN,13,10,23,37.5,under
12/5/1993,1993,SFO,CIN,21,8,29,44,under
12/5/1993,1993,SEA,KAN,16,31,47,35.5,over
12/5/1993,1993,TAM,WAS,17,23,40,36.6,over
12/6/1993,1993,DAL,PHI,23,17,40,37,over
12/11/1993,1993,ATL,SFO,27,24,51,48,over
12/11/1993,1993,WAS,NYJ,0,3,3,34.5,under
12/12/1993,1993,DEN,KAN,27,21,48,37,over
12/12/1993,1993,OTI,CLE,19,17,36,39.5,under
12/12/1993,1993,RAI,SEA,27,23,50,36,over
12/12/1993,1993,MIN,DAL,20,37,57,37,over
